Product_Name,Category,bs_year,bs_month,month_idx,month_name,Volume,Min_Price,Max_Price,Avg_Price,Unit,unit_canonical,unit_changed,Total_Amount,Volume_Equals,TOTAL_sources,reconciliation_gap,import_share,n_months_present,is_balanced,Baglung,Bara,Beni,Bhutan,Birgunj,China,Dang,Dhading,Gorkha,Hetauda,India,Jhapa,Kathmandu,Kevray,Lahan,Lamjung,Local,Marpha,Mugu,Mustang,Myagdi,Narayangadh,Nawalparasi,Nuwakot,Palpa,Parbat,Rolpa,Rukum,Rupandehi,Salyan,Sarlahi,Sindhuli,Sunsari,Syangja,Tanahu
Bayar,fruit,2082,11,8,falgun,16805,100.0,120.0,110.0,kg,kg,False,1848550.0,False,16850,-45,1.0,7,False,0,0,0,0,0,0,0,0,0,0,16850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayar,fruit,2082,12,9,chaitra,5645,100.0,120.0,110.0,kg,kg,False,620950.0,True,5645,0,1.0,7,False,0,0,0,0,0,0,0,0,0,0,5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bayar,fruit,2083,1,10,baishakh,0,100.0,120.0,110.0,kg,kg,False,0.0,True,0,0,,7,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,4,1,shrawan,42490,80.0,150.0,125.2,kg,kg,False,5319748.0,True,42490,0,0.5984937632384091,10,True,0,0,0,0,3020,0,0,0,0,0,25430,0,6620,0,0,0,5680,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,5,2,bhadra,27985,80.0,150.0,131.11,kg,kg,False,3669113.35,True,27985,0,0.7784527425406468,10,True,0,0,0,0,580,0,0,0,0,0,21785,0,4200,0,0,0,1210,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,6,3,ashwin,23947,80.0,120.0,100.0,kg,kg,False,2394700.0,True,23947,0,0.7057251430241784,10,True,0,0,0,0,1450,0,0,0,0,0,16900,0,4850,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,7,4,kartik,38825,80.0,120.0,100.0,kg,kg,False,3882500.0,True,38825,0,0.8533161622665808,10,True,0,0,0,0,640,0,0,0,0,0,33130,0,4140,0,0,0,675,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,8,5,mangsir,45580,80.0,120.0,100.0,kg,kg,False,4558000.0,True,45580,0,0.8166959192628346,10,True,0,0,0,0,0,0,0,0,0,0,37225,0,3220,0,0,0,965,0,0,0,0,3810,0,0,0,0,0,0,0,0,360,0,0,0,0
Beat_Chukunder,vegetable,2082,9,6,poush,48221,80.0,120.0,100.0,kg,kg,False,4822100.0,True,48221,0,0.7137139420584393,10,True,0,0,0,0,3120,0,0,0,0,0,34416,0,1570,0,0,0,1980,0,0,0,0,7135,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,10,7,magh,48505,80.0,120.0,100.0,kg,kg,False,4850500.0,True,48505,0,0.7285846819915472,10,True,0,0,0,0,2355,0,0,0,0,0,35340,0,2120,0,0,0,830,0,0,0,0,7860,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,11,8,falgun,39015,80.0,120.0,100.0,kg,kg,False,3901500.0,True,39015,0,0.6948609509163143,10,True,0,0,0,0,3300,0,0,0,0,0,27110,0,1720,0,0,0,1765,0,0,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2082,12,9,chaitra,68566,80.0,120.0,100.0,kg,kg,False,6856600.0,True,68566,0,0.7402356853250882,10,True,0,0,0,0,1610,0,0,0,0,0,50755,0,2810,0,0,0,4136,0,0,0,0,9255,0,0,0,0,0,0,0,0,0,0,0,0,0
Beat_Chukunder,vegetable,2083,1,10,baishakh,52309,80.0,120.0,100.0,kg,kg,False,5230900.0,True,52309,0,0.6928062092565332,10,True,0,0,0,0,6080,0,0,0,0,0,36240,0,2555,0,0,0,3664,0,0,0,0,3230,0,0,0,0,0,0,0,0,0,0,0,0,540
Bitter_Gourd,vegetable,2082,4,1,shrawan,301081,30.0,80.0,106.2,kg,kg,False,31974802.2,True,301081,0,0.0,10,True,0,0,0,0,960,0,0,89715,2470,16022,0,0,0,0,0,0,93720,0,0,0,0,92724,0,0,0,0,0,0,0,0,0,0,0,0,5470
Bitter_Gourd,vegetable,2082,5,2,bhadra,187805,25.0,80.0,68.13,kg,kg,False,12795154.65,True,187805,0,0.0,10,True,0,0,0,0,2170,0,0,59945,450,21190,0,0,0,0,0,0,48807,0,0,0,0,47328,0,0,0,0,0,0,0,0,0,0,0,0,7915
Bitter_Gourd,vegetable,2082,6,3,ashwin,112480,80.0,150.0,112.5,kg,kg,False,12654000.0,True,112480,0,0.0,10,True,0,0,0,0,0,0,0,43310,340,6100,0,0,0,0,0,0,29280,0,0,0,0,29330,0,0,0,0,0,0,0,0,0,0,0,0,4120
Bitter_Gourd,vegetable,2082,7,4,kartik,145931,100.0,180.0,136.84,kg,kg,False,19969198.04,True,145931,0,0.15246931769123764,10,True,0,0,0,0,0,0,0,51081,0,0,22250,0,0,0,0,0,27980,0,0,0,0,43800,0,0,0,0,0,0,0,0,0,0,0,0,820
Bitter_Gourd,vegetable,2082,8,5,mangsir,149385,130.0,180.0,146.32,kg,kg,False,21858013.2,True,149385,0,0.3881581149379121,10,True,0,0,0,0,0,0,0,44440,0,0,57985,0,0,0,0,0,12915,0,0,0,0,34045,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter_Gourd,vegetable,2082,9,6,poush,92743,130.0,150.0,140.0,kg,kg,False,12984020.0,True,92743,0,0.6638021198365375,10,True,0,0,0,0,0,0,0,6725,0,0,61563,0,0,0,0,0,1610,0,0,0,0,22845,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter_Gourd,vegetable,2082,10,7,magh,44360,130.0,250.0,192.29,kg,kg,False,8529984.4,True,44360,0,0.9203110910730388,10,True,0,0,0,0,0,0,0,0,0,0,40825,0,0,0,0,0,0,0,0,0,0,3535,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter_Gourd,vegetable,2082,11,8,falgun,40745,180.0,250.0,207.22,kg,kg,False,8443178.9,True,40745,0,1.0,10,True,0,0,0,0,0,0,0,0,0,0,40745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter_Gourd,vegetable,2082,12,9,chaitra,169490,130.0,220.0,172.5,kg,kg,False,29237025.0,True,169490,0,0.44740102660923947,10,True,0,0,0,0,8320,0,0,34510,0,0,75830,0,3450,0,0,0,0,0,0,0,0,47380,0,0,0,0,0,0,0,0,0,0,0,0,0
Bitter_Gourd,vegetable,2083,1,10,baishakh,184295,30.0,140.0,65.0,kg,kg,False,11979175.0,True,184295,0,0.06826012642773814,10,True,0,0,0,0,34650,0,0,60470,9515,0,12580,0,280,0,0,0,5750,0,0,0,0,61050,0,0,0,0,0,0,0,0,0,0,0,0,0
Bottle_Gourd,vegetable,2082,4,1,shrawan,194975,40.0,100.0,59.8,kg,kg,False,11659505.0,True,194975,0,0.017515066034106935,10,True,0,0,0,0,0,0,0,77435,670,3795,3415,0,2625,0,0,0,30245,0,0,0,0,69200,0,0,0,0,0,0,0,0,450,0,0,0,7140
Bottle_Gourd,vegetable,2082,5,2,bhadra,145570,40.0,100.0,51.13,kg,kg,False,7442994.1,True,145570,0,0.2314007006938243,10,True,0,0,0,0,2280,0,0,46025,580,1700,33685,0,1800,0,0,0,16410,0,0,0,0,40600,0,0,0,0,0,0,0,0,0,0,0,0,2490
Bottle_Gourd,vegetable,2082,6,3,ashwin,103450,60.0,140.0,94.38,kg,kg,False,9763611.0,True,103450,0,0.1863218946350894,10,True,0,0,0,0,1420,0,0,37335,0,875,19275,0,0,0,0,0,8475,0,0,0,0,33230,0,0,0,0,0,0,0,0,0,0,0,0,2840
Bottle_Gourd,vegetable,2082,7,4,kartik,154423,100.0,140.0,115.26,kg,kg,False,17798794.98,True,154423,0,0.27113836669408053,10,True,0,0,0,0,1330,0,0,49338,420,0,41870,0,0,0,0,0,16035,0,0,0,0,44440,0,0,0,0,0,0,0,0,0,0,0,0,990
Bottle_Gourd,vegetable,2082,8,5,mangsir,193464,80.0,130.0,109.21,kg,kg,False,21128203.44,True,193464,0,0.2732963238638713,10,True,0,0,0,0,3411,0,0,60190,0,0,52873,0,0,0,0,0,29610,0,0,0,0,47140,0,0,0,0,0,0,0,0,0,0,0,0,240
Bottle_Gourd,vegetable,2082,9,6,poush,186575,80.0,100.0,90.0,kg,kg,False,16791750.0,False,186755,-180,0.3353859334422104,10,True,0,0,0,0,0,0,0,59640,0,0,62635,0,0,0,0,0,16560,0,0,0,0,47920,0,0,0,0,0,0,0,0,0,0,0,0,0
Bottle_Gourd,vegetable,2082,10,7,magh,121950,80.0,100.0,90.0,kg,kg,False,10975500.0,True,121950,0,0.35604756047560476,10,True,0,0,0,0,1810,0,0,19375,650,1120,43420,0,0,0,0,0,8110,0,0,0,0,47465,0,0,0,0,0,0,0,0,0,0,0,0,0
Bottle_Gourd,vegetable,2082,11,8,falgun,88255,80.0,100.0,90.0,kg,kg,False,7942950.0,True,88255,0,0.3997507223386777,10,True,0,0,0,0,7150,0,0,1180,0,1140,35280,0,0,0,0,0,10790,0,0,0,0,32715,0,0,0,0,0,0,0,0,0,0,0,0,0
Bottle_Gourd,vegetable,2082,12,9,chaitra,202918,80.0,120.0,102.73,kg,kg,False,20845766.14,True,202918,0,0.31542297874018077,10,True,0,0,0,0,15740,0,0,42655,0,0,64005,0,0,0,0,0,21930,0,0,0,0,58588,0,0,0,0,0,0,0,0,0,0,0,0,0
Bottle_Gourd,vegetable,2083,1,10,baishakh,194230,40.0,100.0,62.17,kg,kg,False,12075279.1,True,194230,0,0.2791793234824692,10,True,0,0,0,0,3230,0,0,52295,0,0,54225,0,0,0,0,0,28675,0,0,0,0,55225,0,0,0,0,0,0,0,0,580,0,0,0,0
Brinjal_Gland,vegetable,2082,4,1,shrawan,0,50.0,80.0,56.6,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinjal_Gland,vegetable,2082,6,3,ashwin,0,80.0,120.0,95.0,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinjal_Gland,vegetable,2082,8,5,mangsir,0,80.0,120.0,107.89,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinjal_Gland,vegetable,2082,10,7,magh,0,80.0,100.0,90.0,kg,kg,False,0.0,True,0,0,,4,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brinjal_Long,vegetable,2082,4,1,shrawan,192420,30.0,70.0,43.4,kg,kg,False,8351028.0,True,192420,0,0.0,10,True,0,0,0,0,9410,0,0,58295,370,6040,0,0,0,0,0,0,53795,0,0,0,0,53645,0,0,0,0,0,0,0,0,7885,0,0,0,2980
Brinjal_Long,vegetable,2082,5,2,bhadra,112938,30.0,80.0,51.08,kg,kg,False,5768873.04,True,112938,0,0.0599886663479077,10,True,0,0,0,0,10180,0,0,31415,990,0,6775,0,0,0,0,0,31007,0,0,0,0,25691,0,0,0,0,0,0,0,0,5980,0,0,0,900
Brinjal_Long,vegetable,2082,6,3,ashwin,70435,60.0,120.0,88.75,kg,kg,False,6251106.25,True,70435,0,0.0161851352310641,10,True,0,0,0,0,7005,0,0,29235,210,650,1140,0,0,0,0,0,12965,0,0,0,0,18990,0,0,0,0,0,0,0,0,0,0,0,0,240
Brinjal_Long,vegetable,2082,7,4,kartik,122140,60.0,120.0,90.0,kg,kg,False,10992600.0,True,122140,0,0.19739643032585558,10,True,0,0,0,0,13050,0,0,35550,0,0,24110,0,0,0,0,0,16390,0,0,0,0,32830,0,0,0,0,0,0,0,0,0,0,0,0,210
Brinjal_Long,vegetable,2082,8,5,mangsir,170932,80.0,150.0,130.26,kg,kg,False,22265602.32,True,170932,0,0.24556548803032785,10,True,0,0,0,0,17887,0,0,43050,0,0,41975,0,0,0,0,0,22290,0,0,0,0,33255,0,0,0,0,0,0,0,0,12475,0,0,0,0
Brinjal_Long,vegetable,2082,9,6,poush,163086,80.0,100.0,90.0,kg,kg,False,14677740.0,True,163086,0,0.28899476349901276,10,True,0,0,0,0,18670,0,0,29520,0,0,47131,0,0,0,0,0,13790,0,0,0,0,45935,0,0,0,0,0,0,0,0,8040,0,0,0,0
Brinjal_Long,vegetable,2082,10,7,magh,112305,60.0,120.0,91.14,kg,kg,False,10235477.7,True,112305,0,0.40238635857708915,10,True,0,0,0,0,12045,0,0,12595,0,1150,45190,0,0,0,0,0,4620,0,0,0,0,33755,0,0,0,0,0,0,0,0,2950,0,0,0,0
Brinjal_Long,vegetable,2082,11,8,falgun,71735,60.0,120.0,92.22,kg,kg,False,6615401.7,True,71735,0,0.30494179967937546,10,True,0,0,0,0,12995,0,0,0,0,1140,21875,0,0,0,0,0,1450,0,0,0,0,32710,0,0,0,0,0,0,0,0,1565,0,0,0,0
Brinjal_Long,vegetable,2082,12,9,chaitra,161610,80.0,100.0,90.0,kg,kg,False,14544900.0,True,161610,0,0.3062929274178578,10,True,0,0,0,0,24395,0,0,23760,0,0,49500,0,0,0,0,0,8330,0,0,0,0,44460,0,0,0,0,0,0,0,0,11165,0,0,0,0
Brinjal_Long,vegetable,2083,1,10,baishakh,149996,60.0,100.0,81.3,kg,kg,False,12194674.8,True,149996,0,0.21233899570655218,10,True,0,0,0,0,19660,0,0,35453,0,0,31850,0,0,0,0,0,21023,0,0,0,0,34910,0,0,0,0,0,0,0,0,7100,0,0,0,0
Broad_Leaf_Mustard,vegetable,2082,4,1,shrawan,65070,60.0,120.0,88.4,mutha,mutha,False,5752188.0,True,65070,0,0.0,10,True,0,0,0,0,0,0,0,690,0,0,0,0,3950,0,0,0,54080,0,0,0,0,6350,0,0,0,0,0,0,0,0,0,0,0,0,0
Broad_Leaf_Mustard,vegetable,2082,5,2,bhadra,37325,40.0,120.0,82.78,mutha,mutha,False,3089763.5,True,37325,0,0.0,10,True,0,0,0,0,0,0,0,1950,0,0,0,0,1530,0,0,0,32535,0,0,0,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0
Broad_Leaf_Mustard,vegetable,2082,6,3,ashwin,40920,100.0,200.0,146.88,mutha,mutha,False,6010329.6,True,40920,0,0.0,10,True,0,0,0,0,0,0,0,3350,420,1120,0,0,3090,0,0,0,27740,0,0,0,0,3910,0,0,0,0,0,0,0,0,0,0,0,0,1290
Broad_Leaf_Mustard,vegetable,2082,7,4,kartik,44077,60.0,120.0,90.53,mutha,mutha,False,3990290.81,True,44077,0,0.0,10,True,0,0,0,0,0,0,0,4712,0,0,0,0,2590,0,0,0,34745,0,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0
Broad_Leaf_Mustard,vegetable,2082,8,5,mangsir,52094,60.0,140.0,122.63,mutha,mutha,False,6388287.22,True,52094,0,0.0,10,True,0,0,0,0,0,0,0,1090,0,0,0,0,2480,0,0,0,47480,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,894
Broad_Leaf_Mustard,vegetable,2082,9,6,poush,53445,40.0,80.0,60.91,mutha,mutha,False,3255334.95,True,53445,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,51995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360
Broad_Leaf_Mustard,vegetable,2082,10,7,magh,52455,25.0,70.0,50.86,mutha,mutha,False,2667861.3,True,52455,0,0.0,10,True,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,0,47175,0,0,0,0,3450,0,0,0,0,0,0,0,0,0,0,0,0,290
Broad_Leaf_Mustard,vegetable,2082,11,8,falgun,36575,20.0,35.0,26.81,mutha,mutha,False,980575.75,True,36575,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broad_Leaf_Mustard,vegetable,2082,12,9,chaitra,47175,40.0,120.0,101.36,mutha,mutha,False,4781658.0,True,47175,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,42475,0,0,4580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broad_Leaf_Mustard,vegetable,2083,1,10,baishakh,38725,40.0,100.0,64.78,mutha,mutha,False,2508605.5,True,38725,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35935,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,4,1,shrawan,0,150.0,150.0,150.0,kg,kg,False,0.0,True,0,0,,9,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,6,3,ashwin,1695,150.0,350.0,206.88,kg,kg,False,350661.6,True,1695,0,0.0,9,False,0,0,0,0,0,0,0,0,0,1485,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,7,4,kartik,13499,200.0,350.0,265.13,kg,kg,False,3578989.87,True,13499,0,0.0,9,False,0,0,1391,0,0,0,0,0,0,1780,0,0,745,0,0,0,7133,0,0,0,0,140,0,890,0,1420,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,8,5,mangsir,57425,120.0,250.0,172.37,kg,kg,False,9898347.25,True,57425,0,0.0,9,False,0,0,0,0,420,0,0,0,0,750,0,0,825,0,0,0,29750,0,0,0,0,24070,0,0,0,1610,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,9,6,poush,148190,100.0,150.0,132.95,kg,kg,False,19701860.5,True,148190,0,0.0,9,False,0,0,0,0,29540,0,0,0,0,0,0,0,1825,0,0,0,52875,0,0,0,0,63950,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,10,7,magh,83565,40.0,150.0,84.57,kg,kg,False,7067092.05,True,83565,0,0.0,9,False,0,0,0,0,17810,0,0,0,0,0,0,0,0,0,0,0,28415,0,0,0,0,37340,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2082,11,8,falgun,63905,40.0,80.0,56.67,kg,kg,False,3621496.35,True,63905,0,0.0,9,False,0,0,0,0,3660,0,0,0,0,0,0,0,180,0,0,0,46525,0,0,0,0,12080,0,0,0,0,0,0,0,0,0,0,0,0,1460
Broccoli,vegetable,2082,12,9,chaitra,50215,50.0,200.0,113.86,kg,kg,False,5717479.9,True,50215,0,0.0,9,False,0,0,0,0,0,0,0,0,0,0,0,0,780,0,0,0,49435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Broccoli,vegetable,2083,1,10,baishakh,35505,60.0,120.0,78.26,kg,kg,False,2778621.3,True,35505,0,0.06618786086466695,9,False,0,0,0,0,0,0,0,0,0,0,2350,0,655,0,0,0,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage,vegetable,2082,4,1,shrawan,258802,50.0,60.0,55.0,kg,kg,False,14234110.0,True,258802,0,0.0,10,True,1450,0,0,0,0,0,0,0,0,252132,0,0,180,0,0,0,5040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage,vegetable,2082,5,2,bhadra,212740,15.0,60.0,46.01,kg,kg,False,9788167.4,True,212740,0,0.0,10,True,0,0,29680,0,0,0,0,0,0,168640,0,0,0,0,0,0,0,0,0,14420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage,vegetable,2082,6,3,ashwin,188640,50.0,120.0,80.63,kg,kg,False,15210043.2,True,188640,0,0.0,10,True,0,0,36675,0,0,0,2210,3170,0,135380,0,0,0,0,0,0,4125,0,0,0,0,560,0,6520,0,0,0,0,0,0,0,0,0,0,0
Cabbage,vegetable,2082,7,4,kartik,377243,60.0,100.0,79.47,kg,kg,False,29979501.21,True,377243,0,0.09965725010139354,10,True,0,0,43675,0,0,0,13180,43055,0,152468,37595,0,0,0,0,0,37220,3170,0,0,0,25380,0,2140,0,19360,0,0,0,0,0,0,0,0,0
Cabbage,vegetable,2082,8,5,mangsir,395167,40.0,90.0,61.16,kg,kg,False,24168413.72,True,395167,0,0.08088985163234784,10,True,0,0,0,0,0,0,11275,57390,12755,63915,31965,0,0,0,0,0,70262,0,0,0,0,104780,0,18320,0,19525,0,0,0,0,0,0,0,2370,2610
Cabbage,vegetable,2082,9,6,poush,482590,30.0,60.0,42.5,kg,kg,False,20510075.0,True,482590,0,0.02668932219896807,10,True,0,0,0,0,0,0,13290,52200,15550,0,12880,0,0,0,0,0,133100,0,0,0,0,246430,0,0,0,0,0,0,0,0,0,0,0,8450,690
Cabbage,vegetable,2082,10,7,magh,306800,30.0,70.0,46.36,kg,kg,False,14223248.0,True,306800,0,0.021447196870925684,10,True,0,0,0,0,0,0,0,25280,5220,0,6580,0,0,0,0,0,125680,0,0,0,0,137820,0,0,0,0,0,0,0,0,0,0,0,2930,3290
Cabbage,vegetable,2082,11,8,falgun,271050,30.0,60.0,41.67,kg,kg,False,11294653.5,True,271050,0,0.0,10,True,0,0,0,0,0,0,1140,4420,3970,0,0,0,0,0,0,0,111050,0,0,0,0,146200,0,0,0,0,0,0,0,0,0,0,0,1140,3130
Cabbage,vegetable,2082,12,9,chaitra,333787,25.0,60.0,37.73,kg,kg,False,12593783.51,True,333787,0,0.0,10,True,0,0,0,0,0,0,2790,43637,1230,1140,0,0,0,0,0,0,146835,0,0,0,0,129415,0,0,0,0,0,0,0,0,0,0,0,0,8740
Cabbage,vegetable,2083,1,10,baishakh,212905,25.0,60.0,37.39,kg,kg,False,7960517.95,True,212905,0,0.0,10,True,0,0,0,0,0,0,0,5560,0,61770,0,0,0,0,0,0,99465,0,0,0,0,42450,0,0,0,0,0,0,0,0,0,0,0,0,3660
Cabbage_Red,vegetable,2082,4,1,shrawan,5554,150.0,250.0,185.0,kg,kg,False,1027490.0,True,5554,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,3724,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,5,2,bhadra,2220,180.0,300.0,240.0,kg,kg,False,377089.2,True,2220,0,0.0,10,True,0,0,0,0,0,0,0,0,0,120,0,0,470,0,0,0,1420,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,6,3,ashwin,2660,200.0,600.0,350.0,kg,kg,False,1463000.0,True,2660,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,1210,0,0,0,910,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,7,4,kartik,7305,200.0,600.0,350.0,kg,kg,False,2556750.0,True,7305,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,0,0,5065,250,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,8,5,mangsir,11645,200.0,400.0,265.79,kg,kg,False,3095124.55,True,11645,0,0.0,10,True,0,0,0,0,0,0,3250,0,0,0,0,0,590,0,0,0,4135,0,0,0,0,3670,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,9,6,poush,15280,200.0,300.0,250.0,kg,kg,False,3820000.0,True,15280,0,0.0,10,True,0,0,0,0,0,0,3250,0,0,0,0,0,320,0,0,0,5830,0,0,0,0,5880,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,10,7,magh,20430,80.0,350.0,250.57,kg,kg,False,5119145.1,True,20430,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,3020,0,0,0,0,16600,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,11,8,falgun,6560,80.0,350.0,213.61,kg,kg,False,1401281.6,True,6560,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,2570,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2082,12,9,chaitra,15660,60.0,200.0,90.23,kg,kg,False,1413001.8,True,15660,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,5000,0,0,0,0,10060,0,0,0,0,0,0,0,0,0,0,0,0,0
Cabbage_Red,vegetable,2083,1,10,baishakh,4930,60.0,100.0,77.83,kg,kg,False,383701.9,True,4930,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,2600,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,4,1,shrawan,142920,100.0,150.0,113.8,kg,kg,False,16264296.0,True,142920,0,0.3639098796529527,10,True,0,0,0,0,0,0,0,0,0,23425,52010,0,42065,0,0,0,0,0,0,25420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,5,2,bhadra,90255,40.0,150.0,82.78,kg,kg,False,7471308.9,True,90255,0,0.46623455764223587,10,True,0,0,0,0,0,0,0,0,0,8050,42080,0,15365,0,0,0,0,0,0,24760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,6,3,ashwin,95145,120.0,180.0,146.88,kg,kg,False,13974897.6,True,95145,0,0.5299805559934836,10,True,0,0,4875,0,0,0,0,0,0,18470,50425,0,6555,0,0,0,0,0,0,14820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,7,4,kartik,110755,120.0,180.0,149.0,kg,kg,False,16502495.0,True,110755,0,0.5064331181436504,10,True,0,0,0,0,0,0,0,0,0,42255,56090,0,2660,0,0,0,0,7510,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,8,5,mangsir,120280,120.0,180.0,141.11,kg,kg,False,16972710.8,True,120280,0,0.2905719986697705,10,True,0,0,0,0,0,0,0,0,0,13390,34950,0,42670,0,0,0,250,0,0,3380,0,25120,0,0,0,0,0,0,0,0,0,0,0,0,520
Carrot,vegetable,2082,9,6,poush,148925,60.0,130.0,88.86,kg,kg,False,13233475.5,True,148925,0,0.010340775558166862,10,True,0,0,0,0,0,0,0,0,0,0,1540,0,43630,0,0,0,3230,0,0,0,0,100525,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,10,7,magh,92830,40.0,80.0,60.71,kg,kg,False,5635709.3,True,92830,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,10470,0,0,0,5710,0,0,0,0,76650,0,0,0,0,0,0,0,0,0,0,0,0,0
Carrot,vegetable,2082,11,8,falgun,106670,40.0,80.0,56.11,kg,kg,False,5985253.7,True,106670,0,0.0,10,True,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,22750,0,0,0,0,77920,0,0,0,0,0,0,0,0,0,0,0,0,0
